Região - Sigla  Estado - Sigla  Município  Revenda  Instalação - Código  Produto  Data da Coleta  Valor de Compra  Valor de Venda  Unidade de Medida  Bandeira
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  12/02/2018    3,39  R$ / litro  BRANCA
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  12/02/2018    3,5  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  12/02/2018    3,49  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  12/02/2018    3,519  R$ / litro  IPIRANGA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  12/02/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  19/02/2018    3,4  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  19/02/2018    3,39  R$ / litro  BRANCA
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  19/02/2018    3,499  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  19/02/2018    3,49  R$ / litro  BRANCA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  19/02/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  21/02/2018  3,0077  3,519  R$ / litro  IPIRANGA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  28/02/2018    3,4  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  28/02/2018    3,49  R$ / litro  BRANCA
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  28/02/2018    3,5  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  28/02/2018    3,49  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  28/02/2018    3,519  R$ / litro  IPIRANGA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  28/02/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  07/03/2018    3,4  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  07/03/2018    3,49  R$ / litro  BRANCA
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  07/03/2018    3,5  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  07/03/2018    3,49  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  07/03/2018    3,519  R$ / litro  IPIRANGA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  07/03/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  13/03/2018    3,4  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  13/03/2018    3,32  R$ / litro  BRANCA
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  13/03/2018    3,5  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  13/03/2018    3,49  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  13/03/2018    3,519  R$ / litro  IPIRANGA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  13/03/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  20/03/2018    3,4  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  20/03/2018    3,32  R$ / litro  BRANCA
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  20/03/2018    3,5  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  20/03/2018    3,49  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  20/03/2018    3,519  R$ / litro  IPIRANGA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  20/03/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  29/03/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  29/03/2018    3,42  R$ / litro  BRANCA
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  29/03/2018    3,499  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  29/03/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  29/03/2018    3,519  R$ / litro  BRANCA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  29/03/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  05/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  05/04/2018    3,38  R$ / litro  RAIZEN
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  05/04/2018    3,499  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  05/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  05/04/2018    3,519  R$ / litro  BRANCA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  05/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  11/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  11/04/2018    3,49  R$ / litro  RAIZEN
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  11/04/2018    3,499  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  11/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  11/04/2018    3,519  R$ / litro  BRANCA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  11/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  18/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  18/04/2018    3,49  R$ / litro  RAIZEN
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  18/04/2018    3,55  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  18/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  18/04/2018    3,599  R$ / litro  BRANCA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  18/04/2018  3,1135  3,599  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  23/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  23/04/2018    3,45  R$ / litro  RAIZEN
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  23/04/2018    3,499  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  23/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  23/04/2018    3,519  R$ / litro  BRANCA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  23/04/2018    3,59  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  30/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO NAZARAO REALEZA LTDA  225670  DIESEL  30/04/2018    3,61  R$ / litro  RAIZEN
SE  MG  MANHUACU  BARRIGAO COMERCIAL LTDA  45755  DIESEL  30/04/2018    3,649  R$ / litro  IPIRANGA
SE  MG  MANHUACU  POSTO ITAUNA V LTDA  45764  DIESEL  30/04/2018    3,499  R$ / litro  BRANCA
SE  MG  MANHUACU  POSTO MARILIA LTDA  45758  DIESEL  30/04/2018    3,519  R$ / litro  BRANCA
SE  MG  MANHUACU  RIBEIRO DE SÁ E FILHOS LTDA  45743  DIESEL  30/04/2018    3,599  R$ / litro  BRANCA
SE  MG  MANHUACU  AUTO POSTO ITAUNA LTDA.  174682  DIESEL  09/05/2018    3,599  R$ / litro  BRANCA
SE  SP  ARARAQUARA  AUTO POSTO PAU SECO LTDA  30818  DIESEL  25/06/2018    3,23  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAQUARA  AUTO POSTO VAZ FILHO LTDA  30798  DIESEL  25/06/2018  3,0287  3,329  R$ / litro  IPIRANGA
SE  SP  ARARAQUARA  IGAS COMERCIO DE COMBUSTIVEIS LTDA.  153434  DIESEL  25/06/2018    3,533  R$ / litro  ALESAT
SE  SP  ARARAQUARA  MORAR AUTO POSTO, LUBRIFICANTES EIRELI  30795  DIESEL  25/06/2018    3,515  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAQUARA  PRISMA AUTO POSTO LTDA  30754  DIESEL  25/06/2018    3,279  R$ / litro  BRANCA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  02/01/2018    3,197  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  02/01/2018    3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  03/01/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  03/01/2018  2,8976  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  03/01/2018  2,819  3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  03/01/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  03/01/2018    3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  03/01/2018  3,091  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  03/01/2018    3,288  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  03/01/2018  2,886  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  03/01/2018  2,8976  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  03/01/2018    3,199  R$ / litro  BRANCA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  09/01/2018    3,197  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  09/01/2018    3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  10/01/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  10/01/2018  2,8976  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  10/01/2018  2,819  3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  10/01/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  10/01/2018    3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  10/01/2018  3,091  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  10/01/2018  2,899  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  10/01/2018  2,886  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  10/01/2018  2,8976  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  10/01/2018    3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  17/01/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  17/01/2018  2,8953  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  17/01/2018  2,829  3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  17/01/2018  2,884  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  17/01/2018    3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  17/01/2018  2,78  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  17/01/2018  2,899  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  17/01/2018  2,884  3,299  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  17/01/2018    3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  17/01/2018  2,858  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  17/01/2018    3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  17/01/2018    3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  23/01/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  23/01/2018  2,8953  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  23/01/2018  2,829  3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  23/01/2018  2,884  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  23/01/2018    3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  23/01/2018  2,788  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  23/01/2018  2,899  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  23/01/2018  2,884  3,299  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  23/01/2018    3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  23/01/2018  2,858  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  23/01/2018    3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  23/01/2018    3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  31/01/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  31/01/2018  2,89  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  31/01/2018    3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO SÃO LUCAS DE ARARAS LTDA EPP  55280  DIESEL  31/01/2018  2,84  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  31/01/2018    3,299  R$ / litro  IPIRANGA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  31/01/2018  2,909  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  31/01/2018  2,846  3,299  R$ / litro  BRANCA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  31/01/2018  2,865  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  31/01/2018  2,9248  3,249  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  31/01/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  31/01/2018    3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  07/02/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  07/02/2018  2,89  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  07/02/2018    3,259  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO SÃO LUCAS DE ARARAS LTDA EPP  55280  DIESEL  07/02/2018  2,84  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  07/02/2018  2,988  3,299  R$ / litro  IPIRANGA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  07/02/2018  2,909  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  07/02/2018  2,846  3,299  R$ / litro  BRANCA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  07/02/2018  2,865  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  07/02/2018  2,9248  3,249  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  07/02/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  07/02/2018  2,823  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  15/02/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  15/02/2018  2,7924  3,199  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  15/02/2018  2,73  3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  15/02/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  15/02/2018  2,78  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  15/02/2018  2,9575  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  15/02/2018    3,299  R$ / litro  IPIRANGA
SE  SP  ARARAS  COMERCIO DE COMBUSTIVEIS PETRO TERRA LTDA  55291  DIESEL  15/02/2018  2,8167  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  15/02/2018    3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  15/02/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  15/02/2018  2,828  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  15/02/2018    3,199  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  21/02/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  21/02/2018  2,7924  3,149  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  21/02/2018  2,73  3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  21/02/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  21/02/2018  2,78  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  21/02/2018  2,9575  3,259  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  21/02/2018    3,299  R$ / litro  IPIRANGA
SE  SP  ARARAS  COMERCIO DE COMBUSTIVEIS PETRO TERRA LTDA  55291  DIESEL  21/02/2018  2,8167  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  21/02/2018    3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  21/02/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  21/02/2018  2,828  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  21/02/2018    3,149  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  28/02/2018  2,8198  3,149  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  28/02/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  28/02/2018  2,738  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  28/02/2018    3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  28/02/2018  2,6867  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  28/02/2018  2,934  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  28/02/2018  2,8  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  28/02/2018  2,778  3,299  R$ / litro  BRANCA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  28/02/2018  2,74  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  28/02/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  28/02/2018  2,729  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  28/02/2018    3,199  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  28/02/2018    3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  07/03/2018  2,8198  3,149  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  07/03/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  07/03/2018  2,738  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  07/03/2018    3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  07/03/2018  2,6867  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  07/03/2018  2,934  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  07/03/2018  2,8  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  07/03/2018  2,778  3,299  R$ / litro  BRANCA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  07/03/2018  2,74  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  07/03/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  07/03/2018  2,832  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  07/03/2018    3,199  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  07/03/2018    3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  14/03/2018  2,71  2,999  R$ / litro  BRANCA
